name,color,top,left,font_size,R,G,B,cluster,cluster_name
mathgrind,#db2a85,0.5110755880337977,0.10466666666666667,100,0.8588235294117647,0.16470588235294117,0.5215686274509804,12,rain
icelandic traditional,#3f9f35,0.8012788307832839,0.368,100,0.24705882352941178,0.6235294117647059,0.20784313725490197,0,easy listening
mizo gospel,#7c9901,0.5480703356930806,0.284,100,0.48627450980392156,0.6,0.00392156862745098,11,classic rock
danish hardcore,#ea426f,0.3955240922585065,0.10266666666666667,100,0.9176470588235294,0.25882352941176473,0.43529411764705883,12,rain
post-punk brasileiro,#bb775b,0.22932176295957982,0.2986666666666667,100,0.7333333333333333,0.4666666666666667,0.3568627450980392,6,modern rock
australian thrash metal,#e64a4c,0.4118748572733501,0.18066666666666667,100,0.9019607843137255,0.2901960784313726,0.2980392156862745,6,modern rock
south african punk,#ba6f2a,0.26590545786709296,0.49,100,0.7294117647058823,0.43529411764705883,0.16470588235294117,1,pop
utah metal,#d55969,0.4220598310116465,0.11333333333333333,100,0.8352941176470589,0.34901960784313724,0.4117647058823529,12,rain
hungarian classical piano,#1ca6d9,0.9902260790134734,0.35933333333333334,100,0.10980392156862745,0.6509803921568628,0.8509803921568627,4,classical
polish post-rock,#958cb4,0.3848367207124914,0.18466666666666667,100,0.5843137254901961,0.5490196078431373,0.7058823529411765,3,sleep
lowercase,#5772a4,0.6921671614523864,0.234,100,0.3411764705882353,0.4470588235294118,0.6431372549019608,3,sleep
vintage french psychedelic,#718e5e,0.6615208951815483,0.39266666666666666,100,0.44313725490196076,0.5568627450980392,0.3686274509803922,10,lo-fi beats
garifuna folk,#ac7d14,0.48056633934688286,0.6166666666666667,100,0.6745098039215687,0.49019607843137253,0.0784313725490196,8,musica mexicana
mountain dulcimer,#42a83b,0.8199132221968486,0.5666666666666667,100,0.25882352941176473,0.6588235294117647,0.23137254901960785,9,adult standards
minimal synth,#9e8aa5,0.18839917789449645,0.49,100,0.6196078431372549,0.5411764705882353,0.6470588235294118,2,deep house
staff band,#349492,0.9546015071934232,0.15866666666666668,100,0.20392156862745098,0.5803921568627451,0.5725490196078431,4,classical
chamber ensemble,#25a697,0.9395752454898378,0.23866666666666667,100,0.1450980392156863,0.6509803921568628,0.592156862745098,4,classical
swazi pop,#8a921e,0.35985384791048186,0.63,100,0.5411764705882353,0.5725490196078431,0.11764705882352941,7,dance pop
romanian contemporary classical,#229d8d,0.953505366522037,0.248,100,0.13333333333333333,0.615686274509804,0.5529411764705883,4,classical
classic psychedelic rock,#948030,0.6037908198218771,0.3253333333333333,100,0.5803921568627451,0.5019607843137255,0.18823529411764706,11,classic rock
chinese experimental,#88887d,0.47216259419958895,0.41333333333333333,100,0.5333333333333333,0.5333333333333333,0.49019607843137253,3,sleep
chinese classical,#26988f,0.9361041333637817,0.226,100,0.14901960784313725,0.596078431372549,0.5607843137254902,4,classical
dambora,#b37012,0.6363096597396666,0.6793333333333333,100,0.7019607843137254,0.4392156862745098,0.07058823529411765,8,musica mexicana
rap ecuatoguineano,#a48f1b,0.3188855903174241,0.768,100,0.6431372549019608,0.5607843137254902,0.10588235294117647,7,dance pop
avant-rock,#9b7075,0.5610413336378168,0.32266666666666666,100,0.6078431372549019,0.4392156862745098,0.4588235294117647,3,sleep
new england hardcore,#e54543,0.4664078556748116,0.15,100,0.8980392156862745,0.27058823529411763,0.2627450980392157,6,modern rock
jazz colombiano,#74964d,0.6392783740580041,0.614,100,0.4549019607843137,0.5882352941176471,0.30196078431372547,10,lo-fi beats
hardcore breaks,#c77779,0.11514044302352135,0.672,100,0.7803921568627451,0.4666666666666667,0.4745098039215686,13,edm
finnish choir,#259a3e,0.9793560173555607,0.112,100,0.1450980392156863,0.6039215686274509,0.24313725490196078,0,easy listening
ugandan hip hop,#a48d08,0.48001826901118977,0.724,100,0.6431372549019608,0.5529411764705883,0.03137254901960784,8,musica mexicana
baps,#669206,0.7355103905001141,0.586,100,0.4,0.5725490196078431,0.023529411764705882,9,adult standards
arab experimental,#719098,0.6178579584379995,0.31266666666666665,100,0.44313725490196076,0.5647058823529412,0.596078431372549,3,sleep
dragspel,#6a9a6b,0.6732587348709751,0.5453333333333333,100,0.41568627450980394,0.6039215686274509,0.4196078431372549,10,lo-fi beats
flick hop,#bd7113,0.3955697647864809,0.6233333333333333,100,0.7411764705882353,0.44313725490196076,0.07450980392156863,7,dance pop
meenawati,#ee6201,0.29760219228134277,0.6206666666666667,100,0.9333333333333333,0.3843137254901961,0.00392156862745098,7,dance pop
metal paranaense,#da4f5d,0.3927380680520667,0.14666666666666667,100,0.8549019607843137,0.30980392156862746,0.36470588235294116,12,rain
brazilian stoner rock,#cb6653,0.39776204612925325,0.19666666666666666,100,0.796078431372549,0.4,0.3254901960784314,6,modern rock
instrumental death metal,#d159cc,0.28271294816168074,0.14533333333333334,100,0.8196078431372549,0.34901960784313724,0.8,12,rain
galway indie,#7e8d25,0.5887645581182919,0.3473333333333333,100,0.49411764705882355,0.5529411764705883,0.1450980392156863,11,classic rock
macedonian indie,#a98043,0.34505594884676866,0.3993333333333333,100,0.6627450980392157,0.5019607843137255,0.2627450980392157,5,rock
finnish electronic,#a68bb2,0.15482986983329527,0.64,100,0.6509803921568628,0.5450980392156862,0.6980392156862745,2,deep house
finnish rockabilly,#c37316,0.46083580726193196,0.462,100,0.7647058823529411,0.45098039215686275,0.08627450980392157,1,pop
candombe,#9e8127,0.5002968714318338,0.6453333333333333,100,0.6196078431372549,0.5058823529411764,0.15294117647058825,8,musica mexicana
glitter trance,#be88b8,0.05804978305549212,0.618,100,0.7450980392156863,0.5333333333333333,0.7215686274509804,2,deep house
neo honky tonk,#8c8b0b,0.5188399177894496,0.464,100,0.5490196078431373,0.5450980392156862,0.043137254901960784,11,classic rock
medimeisterschaften,#ab891b,0.177346426124686,0.6773333333333333,100,0.6705882352941176,0.5372549019607843,0.10588235294117647,7,dance pop
italian post-rock,#7093c5,0.5099794473624115,0.13333333333333333,100,0.4392156862745098,0.5764705882352941,0.7725490196078432,3,sleep
streichquartett,#1ba974,0.9694907513130852,0.222,100,0.10588235294117647,0.6627450980392157,0.4549019607843137,4,classical
abstractro,#6f8cb8,0.6361269696277689,0.138,100,0.43529411764705883,0.5490196078431373,0.7215686274509804,3,sleep
japanese melodic hardcore,#e55720,0.23781685316282256,0.166,100,0.8980392156862745,0.3411764705882353,0.12549019607843137,6,modern rock
danish folk,#60a448,0.7496688741721854,0.3873333333333333,100,0.3764705882352941,0.6431372549019608,0.2823529411764706,0,easy listening
lesotho traditional,#ac8603,0.31769810459008907,0.542,100,0.6745098039215687,0.5254901960784314,0.011764705882352941,1,pop
tuna estudiantil,#7a8d0b,0.7152317880794702,0.4046666666666667,100,0.47843137254901963,0.5529411764705883,0.043137254901960784,11,classic rock
south sudanese pop,#af8c0d,0.2674583238182233,0.7213333333333334,100,0.6862745098039216,0.5490196078431373,0.050980392156862744,7,dance pop
folclore castilla y leon,#719424,0.6862754053436858,0.5393333333333333,100,0.44313725490196076,0.5803921568627451,0.1411764705882353,9,adult standards
russian choir,#269857,0.9863895866636219,0.06866666666666667,100,0.14901960784313725,0.596078431372549,0.3411764705882353,0,easy listening
leon gto indie,#b08220,0.32153459693994063,0.41,100,0.6901960784313725,0.5098039215686274,0.12549019607843137,1,pop
maghreb,#a57e1d,0.47494861840602876,0.5213333333333333,100,0.6470588235294118,0.49411764705882355,0.11372549019607843,1,pop
tibetan traditional,#48a132,0.8103219913222197,0.338,100,0.2823529411764706,0.6313725490196078,0.19607843137254902,0,easy listening
haitian traditional,#718b5b,0.7638730303722311,0.6426666666666667,100,0.44313725490196076,0.5450980392156862,0.3568627450980392,10,lo-fi beats
deep free jazz,#558871,0.8,0.462,100,0.3333333333333333,0.5333333333333333,0.44313725490196076,10,lo-fi beats
bulgarian folk,#699537,0.834848138844485,0.24933333333333332,100,0.4117647058823529,0.5843137254901961,0.21568627450980393,0,easy listening
dansk comedy,#986702,0.7264672299611783,0.7433333333333333,100,0.596078431372549,0.403921568627451,0.00784313725490196,8,musica mexicana
deep r&b,#978f3d,0.2750399634619776,0.6326666666666667,100,0.592156862745098,0.5607843137254902,0.23921568627450981,7,dance pop
greek jazz,#5b9b9d,0.7200274035167846,0.462,100,0.3568627450980392,0.6078431372549019,0.615686274509804,10,lo-fi beats
raga rock,#818874,0.5824617492578215,0.2986666666666667,100,0.5058823529411764,0.5333333333333333,0.4549019607843137,3,sleep
koto,#37a8b1,0.9729161909111669,0.614,100,0.21568627450980393,0.6588235294117647,0.6941176470588235,10,lo-fi beats
future ambient,#968fad,0.1703128568166248,0.61,100,0.5882352941176471,0.5607843137254902,0.6784313725490196,2,deep house
oromo pop,#af8604,0.3257364695135876,0.64,100,0.6862745098039216,0.5254901960784314,0.01568627450980392,7,dance pop
western ny metal,#e5435b,0.3763873030372231,0.126,100,0.8980392156862745,0.2627450980392157,0.3568627450980392,12,rain
hardingfele,#41ac6a,0.8896094998858187,0.216,100,0.2549019607843137,0.6745098039215687,0.41568627450980394,0,easy listening
acid idm,#b486bc,0.12194564969171044,0.6313333333333333,100,0.7058823529411765,0.5254901960784314,0.7372549019607844,2,deep house
hypertrance,#9f8b87,0.40963690340260334,0.31133333333333335,100,0.6235294117647059,0.5450980392156862,0.5294117647058824,3,sleep
hangoskonyvek,#455c04,0.7767983557889929,0.8746666666666667,100,0.27058823529411763,0.3607843137254902,0.01568627450980392,9,adult standards
illbient,#96809f,0.2755423612696963,0.526,100,0.5882352941176471,0.5019607843137255,0.6235294117647059,2,deep house
muzica bisericeasca,#33a81d,0.9630052523407171,0.208,100,0.2,0.6588235294117647,0.11372549019607843,0,easy listening
christian thrash metal,#da573f,0.39831011646494635,0.216,100,0.8549019607843137,0.3411764705882353,0.24705882352941178,6,modern rock
american classical piano,#1ca5d8,0.9451472939027176,0.35133333333333333,100,0.10980392156862745,0.6470588235294118,0.8470588235294118,4,classical
swiss punk,#db601b,0.2770952272208267,0.26466666666666666,100,0.8588235294117647,0.3764705882352941,0.10588235294117647,6,modern rock
neo-trad prog,#918b39,0.42881936515186114,0.208,100,0.5686274509803921,0.5450980392156862,0.2235294117647059,5,rock
israeli traditional,#569829,0.7967115779858415,0.5026666666666667,100,0.33725490196078434,0.596078431372549,0.1607843137254902,9,adult standards
deep hardcore,#c37466,0.11527746060744462,0.5693333333333334,100,0.7647058823529411,0.4549019607843137,0.4,13,edm
prague indie,#958631,0.40237497145467,0.3546666666666667,100,0.5843137254901961,0.5254901960784314,0.19215686274509805,5,rock
swedish grindcore,#eb227d,0.4558575017127198,0.059333333333333335,100,0.9215686274509803,0.13333333333333333,0.49019607843137253,12,rain
irish ballad,#38a10c,0.9282941310801552,0.328,100,0.2196078431372549,0.6313725490196078,0.047058823529411764,0,easy listening
folk cantabria,#788f16,0.6960493263302123,0.4206666666666667,100,0.47058823529411764,0.5607843137254902,0.08627450980392157,11,classic rock
pontian folk,#97890a,0.7321762959579813,0.406,100,0.592156862745098,0.5372549019607843,0.0392156862745098,11,classic rock
zeuhl,#82806f,0.6212377255081069,0.31,100,0.5098039215686274,0.5019607843137255,0.43529411764705883,3,sleep
classical percussion,#349faa,0.8464489609499886,0.452,100,0.20392156862745098,0.6235294117647059,0.6666666666666666,4,classical
botswana pop,#93910e,0.3514044302352135,0.6733333333333333,100,0.5764705882352941,0.5686274509803921,0.054901960784313725,7,dance pop
deep jazz fusion,#87869f,0.5396665905457867,0.4846666666666667,100,0.5294117647058824,0.5254901960784314,0.6235294117647059,3,sleep
neo-proto,#bf6b21,0.3865266042475451,0.292,100,0.7490196078431373,0.4196078431372549,0.12941176470588237,5,rock
skinhead oi,#e24c18,0.4537108928979219,0.22066666666666668,100,0.8862745098039215,0.2980392156862745,0.09411764705882353,6,modern rock
deep southern soul,#7f8613,0.5819136789221283,0.5566666666666666,100,0.4980392156862745,0.5254901960784314,0.07450980392156863,11,classic rock
modern electroacoustic,#5989a6,0.7115323133135419,0.178,100,0.34901960784313724,0.5372549019607843,0.6509803921568628,3,sleep
indie psychedelic rock,#a47c5f,0.4912080383649235,0.182,100,0.6431372549019608,0.48627450980392156,0.37254901960784315,5,rock
luxembourgian hip hop,#93900c,0.3194336606531171,0.7393333333333333,100,0.5764705882352941,0.5647058823529412,0.047058823529411764,7,dance pop
lithuanian folk,#699858,0.5280657684402832,0.48333333333333334,100,0.4117647058823529,0.596078431372549,0.34509803921568627,11,classic rock
bengali folk,#61971b,0.8451701301667047,0.49,100,0.3803921568627451,0.592156862745098,0.10588235294117647,9,adult standards
adivasi pop,#dd7203,0.13094313770267185,0.552,100,0.8666666666666667,0.4470588235294118,0.011764705882352941,7,dance pop
indie hidrocalido,#9c843b,0.37533683489381137,0.39266666666666666,100,0.611764705882353,0.5176470588235295,0.23137254901960785,5,rock
molam,#958b32,0.5166019639187029,0.5733333333333334,100,0.5843137254901961,0.5450980392156862,0.19607843137254902,8,musica mexicana
russian death metal,#e55180,0.22489152774606075,0.156,100,0.8980392156862745,0.3176470588235294,0.5019607843137255,12,rain
indian instrumental rock,#938c98,0.4710207810002284,0.22066666666666668,100,0.5764705882352941,0.5490196078431373,0.596078431372549,3,sleep
hot jazz,#56899b,0.9071020781000229,0.742,100,0.33725490196078434,0.5372549019607843,0.6078431372549019,10,lo-fi beats
tabla,#917b86,0.6517926467229961,0.6646666666666666,100,0.5686274509803921,0.4823529411764706,0.5254901960784314,10,lo-fi beats
irish gaelic folk,#2faa13,0.8908883306691026,0.4046666666666667,100,0.1843137254901961,0.6666666666666666,0.07450980392156863,0,easy listening
tuna,#7a8c0e,0.6481845170130167,0.35333333333333333,100,0.47843137254901963,0.5490196078431373,0.054901960784313725,11,classic rock
anime game,#b17d68,0.27038136560858644,0.2633333333333333,100,0.6941176470588235,0.49019607843137253,0.40784313725490196,5,rock
korean classical performance,#2ba4a3,0.940671386161224,0.23866666666666667,100,0.16862745098039217,0.6431372549019608,0.6392156862745098,4,classical
rajasthani folk,#a3761d,0.7225850650833524,0.49133333333333334,100,0.6392156862745098,0.4627450980392157,0.11372549019607843,11,classic rock
latin american heavy psych,#b2748c,0.5094313770267185,0.144,100,0.6980392156862745,0.4549019607843137,0.5490196078431373,12,rain
ohangla,#b68420,0.5762046129253254,0.698,100,0.7137254901960784,0.5176470588235295,0.12549019607843137,8,musica mexicana
medieval ensemble,#32a743,0.8722539392555378,0.208,100,0.19607843137254902,0.6549019607843137,0.2627450980392157,0,easy listening
umea indie,#a97d30,0.40908883306691024,0.24533333333333332,100,0.6627450980392157,0.49019607843137253,0.18823529411764706,5,rock
colorado hardcore,#e64936,0.40223795387074673,0.16,100,0.9019607843137255,0.28627450980392155,0.21176470588235294,6,modern rock
skweee,#a2888c,0.13875313998629824,0.7313333333333333,100,0.6352941176470588,0.5333333333333333,0.5490196078431373,2,deep house
deep hardtechno,#ef3ab4,0.045809545558346654,0.5246666666666666,100,0.9372549019607843,0.22745098039215686,0.7058823529411765,2,deep house
rock nica,#c27d59,0.15788992920758163,0.5693333333333334,100,0.7607843137254902,0.49019607843137253,0.34901960784313724,13,edm
guitarra portuguesa,#68a38b,0.7984014615208952,0.5566666666666666,100,0.40784313725490196,0.6392156862745098,0.5450980392156862,10,lo-fi beats
dutch folk,#599c24,0.709705412194565,0.5026666666666667,100,0.34901960784313724,0.611764705882353,0.1411764705882353,9,adult standards
alpenpanorama,#49adb4,0.8302352135190683,0.712,100,0.28627450980392155,0.6784313725490196,0.7058823529411765,10,lo-fi beats
horror punk brasileiro,#e84e21,0.3214889244119662,0.19933333333333333,100,0.9098039215686274,0.3058823529411765,0.12941176470588237,6,modern rock
rock progresivo mexicano,#8c8475,0.5938342087234528,0.33666666666666667,100,0.5490196078431373,0.5176470588235295,0.4588235294117647,3,sleep
norwegian blues,#9b821d,0.5554692852249372,0.49,100,0.6078431372549019,0.5098039215686274,0.11372549019607843,11,classic rock
eletronica underground brasileira,#a78dc2,0.0988353505366522,0.7566666666666667,100,0.6549019607843137,0.5529411764705883,0.7607843137254902,2,deep house
